id,commit_id,file_id,author_name,commit_day,commit_hour,cumulative_change_count,cumulative_bug_count,change_log_length,changed_LOC,sloc,bug_introducing,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineCode,CountDeclClass,CountDeclFunction,CountDeclInstanceMethod,CountDeclMethod,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceVariable,CountDeclMethodPrivate,MaxNesting,AvgLineBlank,AvgLineComment,CountDeclMethodDefault,CountDeclMethodProtected,Delta_AvgCyclomatic,Delta_AvgCyclomaticModified,Delta_AvgCyclomaticStrict,Delta_AvgEssential,Delta_AvgLine,Delta_AvgLineCode,Delta_CountDeclClass,Delta_CountDeclFunction,Delta_CountDeclInstanceMethod,Delta_CountDeclMethod,Delta_CountDeclMethodPublic,Delta_CountLine,Delta_CountLineBlank,Delta_CountLineCode,Delta_CountLineCodeDecl,Delta_CountLineCodeExe,Delta_CountLineComment,Delta_CountSemicolon,Delta_CountStmt,Delta_CountStmtDecl,Delta_CountStmtExe,Delta_MaxCyclomatic,Delta_MaxCyclomaticModified,Delta_MaxCyclomaticStrict,Delta_RatioCommentToCode,Delta_SumCyclomatic,Delta_SumCyclomaticModified,Delta_SumCyclomaticStrict,Delta_SumEssential,Delta_CountDeclClassMethod,Delta_CountDeclClassVariable,Delta_CountDeclInstanceVariable,Delta_CountDeclMethodPrivate,Delta_MaxNesting,Delta_AvgLineBlank,Delta_AvgLineComment,Delta_CountDeclMethodDefault,Delta_CountDeclMethodProtected
131,663,1162,Bhupesh Bansal, Monday,17,1,1,48,27,27,0,1,1,1,1,3,3,1,1,1,1,1,27,4,8,5,1,15,4,6,5,1,1,1,1,1.88,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,663,1144,Bhupesh Bansal, Monday,17,4,3,48,6,185,0,3,3,3,1,23,17,1,6,6,6,5,184,28,118,33,73,38,48,74,29,45,7,7,7,0.32,20,20,20,6,0,1,1,1,5,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
133,663,1156,Bhupesh Bansal, Monday,17,2,1,48,97,342,0,4,4,4,1,33,26,1,8,8,8,1,342,48,249,105,162,46,141,175,83,92,7,7,8,0.18,33,33,35,8,0,0,5,1,4,4,3,0,6,1,1,1,0,1,1,0,1,1,1,0,47,5,41,9,31,1,21,28,10,18,0,0,1,-0.04,7,7,9,1,0,0,1,1,0,0,0,0,0
134,663,188,Bhupesh Bansal, Monday,17,28,8,48,2,348,0,3,3,3,1,20,17,1,11,11,11,6,348,39,263,105,156,46,147,192,97,95,11,11,11,0.17,38,38,38,11,0,1,8,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000178814,0,0,0,0,0,0,0,0,0,0,0,0,0
135,663,1149,Bhupesh Bansal, Monday,17,2,1,48,17,254,1,2,2,3,1,11,10,1,14,14,14,9,254,30,176,64,100,48,90,133,66,67,9,9,10,0.27,39,39,48,22,0,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,1,4,9,3,4,1,3,1,1,1,0.04,1,1,1,0,0,0,0,0,0,0,0,0,0
136,663,224,Bhupesh Bansal, Monday,17,14,4,48,12,421,1,2,2,2,1,8,6,3,28,29,30,25,421,62,275,113,153,84,139,201,105,96,9,9,9,0.31,58,58,60,32,1,13,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000238419,0,0,0,0,0,0,0,0,0,0,0,0,0
137,663,1158,Bhupesh Bansal, Monday,17,2,1,48,21,74,0,1,1,1,1,8,7,1,3,3,3,3,74,10,31,15,15,33,17,24,15,9,2,2,2,1.06,5,5,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,1,10,2,7,0,4,7,2,5,1,1,1,-0.51,2,2,2,0,0,0,0,0,1,0,0,0,0
138,874,116,kirktrue, Tuesday,17,24,5,165,7,303,0,2,2,2,1,10,9,1,18,18,18,8,303,43,234,105,130,26,127,168,97,71,9,9,10,0.11,41,41,44,21,0,5,9,4,3,0,0,0,6,0,0,0,0,0,0,0,1,1,1,1,5,1,4,1,2,0,1,3,1,2,0,0,0,-0.000000000596046,2,2,2,1,0,0,0,0,0,0,0,0,0
139,874,119,kirktrue, Tuesday,17,12,2,165,2,135,0,1,1,1,1,9,9,2,7,7,7,2,135,17,95,47,46,23,53,62,39,23,2,2,2,0.24,8,8,8,7,0,2,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,1,1,0,1,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
140,874,122,kirktrue, Tuesday,17,16,3,165,24,130,0,1,1,1,1,9,7,3,9,9,9,4,130,21,84,38,39,25,37,48,32,16,2,2,2,0.3,10,10,10,9,0,1,3,0,1,1,0,0,5,0,0,0,0,2,0,1,2,2,2,2,22,6,15,5,10,1,7,9,5,4,0,0,0,-0.05,2,2,2,2,0,0,1,0,0,1,0,0,0
141,874,1244,kirktrue, Tuesday,17,5,0,165,37,136,0,2,2,2,1,8,6,1,9,9,9,5,136,31,84,35,38,21,42,66,36,30,4,4,4,0.25,18,18,18,9,0,0,4,1,3,1,0,0,3,1,1,1,0,2,1,0,2,2,2,2,37,7,30,9,17,0,14,24,11,13,1,1,1,-0.14,8,8,8,2,0,0,1,0,1,1,0,0,0
142,874,1245,kirktrue, Tuesday,17,7,1,165,10,149,0,3,3,3,1,13,10,1,6,6,6,6,149,33,79,22,44,37,37,60,22,38,12,12,13,0.47,18,18,19,10,0,0,3,0,4,2,0,0,0,0,0,0,0,-2,-2,0,1,1,1,1,8,3,5,2,2,0,3,4,2,2,0,0,1,-0.03,1,1,2,1,0,0,1,0,0,0,0,0,0
143,874,1260,kirktrue, Tuesday,17,2,0,165,2,71,0,1,1,1,1,4,4,1,4,4,4,4,71,12,23,10,9,36,10,17,10,7,3,3,3,1.57,6,6,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,1,1,1,1,2,1,1,1,0,0,0,1,1,0,0,0,0,-0.0699999,1,1,1,1,0,0,0,0,0,0,0,0,0
144,874,1257,kirktrue, Tuesday,17,4,0,165,6,148,0,1,1,1,1,1,1,1,7,7,7,7,148,16,12,11,0,120,10,11,11,0,1,1,1,10,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,3,3,3,0,0,3,3,3,0,0,0,0,-3.33,3,3,3,3,0,0,0,0,0,0,0,0,0
145,874,1261,kirktrue, Tuesday,17,1,0,165,21,27,0,1,1,1,1,1,1,1,2,2,2,2,27,6,6,5,0,15,4,5,5,0,1,1,1,2.5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,874,1258,kirktrue, Tuesday,17,4,0,165,12,50,0,2,2,2,1,9,8,1,2,0,2,2,50,9,20,10,10,21,8,14,9,5,3,3,3,1.05,4,4,4,2,2,0,0,0,2,1,0,0,0,1,1,1,0,2,1,0,1,0,1,1,12,3,9,3,5,0,3,7,3,4,2,2,2,-0.86,3,3,3,1,1,0,0,0,2,1,0,0,0
147,874,1255,kirktrue, Tuesday,17,4,0,165,6,48,0,1,1,1,1,1,1,1,7,7,7,7,48,12,15,10,2,21,4,12,10,2,1,1,1,1.4,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,3,3,3,3,6,3,3,3,0,0,0,3,3,0,0,0,0,-0.35,3,3,3,3,0,0,0,0,0,0,0,0,0
148,874,161,kirktrue, Tuesday,17,25,4,165,13,233,0,2,2,2,1,11,10,2,13,12,13,10,233,29,171,59,106,33,89,121,59,62,5,5,5,0.19,28,28,28,15,1,2,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1,6,0,3,3,2,1,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
149,874,188,kirktrue, Tuesday,17,29,7,165,21,347,0,3,3,3,1,20,18,1,11,11,11,6,347,36,265,105,156,46,148,192,97,95,13,13,13,0.17,37,37,37,11,0,1,9,3,2,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,-1,-3,2,0,0,0,1,0,0,0,2,2,2,0.00000000178814,-1,-1,-1,0,0,0,1,0,-1,0,0,0,0
150,874,248,kirktrue, Tuesday,17,8,2,165,4,159,0,1,1,1,1,6,5,1,12,12,12,11,159,20,98,48,42,41,46,63,37,26,2,2,2,0.42,16,16,16,12,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,874,934,kirktrue, Tuesday,17,3,1,165,14,325,1,2,2,2,1,8,7,2,20,18,20,15,325,36,182,62,106,107,98,145,66,79,5,5,5,0.59,43,43,43,23,2,1,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,499,160,Ismael Juma, Thursday,7,27,7,87,54,858,0,1,1,1,1,4,4,1,125,123,125,123,858,173,586,215,253,99,289,432,213,219,9,9,10,0.17,142,142,145,125,2,4,60,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,40,0,10,2,6,30,5,9,2,7,0,0,0,0.05,4,4,6,2,0,0,1,0,0,0,0,0,0
153,499,208,Ismael Juma, Thursday,7,13,2,87,6,202,0,2,2,2,1,14,13,1,9,9,9,6,202,24,153,51,98,25,93,119,51,68,4,4,6,0.16,21,21,23,14,0,3,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,505,235,Ismael Juma, Thursday,8,5,0,58,5,93,0,1,1,1,1,4,3,1,9,9,9,9,92,17,50,25,18,25,24,36,21,15,3,3,5,0.5,11,11,13,11,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,507,237,Ismael Juma, Thursday,9,40,12,558,59,908,0,4,4,4,2,27,23,8,29,29,29,16,908,93,695,206,480,120,351,495,198,297,31,31,31,0.17,137,135,140,59,0,2,22,12,6,1,2,1,0,-1,-1,-1,0,-1,-1,0,2,2,2,0,15,3,13,4,7,-1,5,3,-1,4,-2,-2,-3,-0.01,0,0,0,2,0,0,0,2,0,0,0,0,0
156,508,641,Ismael Juma, Friday,15,5,2,52,895,5248,1,1,1,1,1,5,5,32,748,533,750,664,5248,464,4695,1594,2364,89,1743,2880,1043,1837,16,9,16,0.02,1129,1096,1154,860,217,75,91,58,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,509,641,Ismael Juma, Friday,15,6,2,59,3562,5470,0,1,1,1,1,5,5,32,748,533,750,664,5470,899,4468,1508,2257,103,1743,2880,1043,1837,16,9,16,0.02,1129,1096,1154,860,217,75,91,58,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,222,435,-227,-86,-107,14,0,0,0,0,0,0,0,-0.000000000447035,0,0,0,0,0,0,0,0,0,0,0,0,0
158,510,179,Yair Weinberger, Saturday,11,7,1,67,8,114,1,4,4,4,2,21,20,1,3,3,3,2,114,11,81,30,47,22,47,60,26,34,9,9,9,0.27,12,12,12,8,0,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,510,188,Yair Weinberger, Saturday,11,30,8,67,15,339,1,3,3,3,1,20,17,1,11,11,11,6,339,35,257,101,153,47,142,185,94,91,11,11,11,0.18,37,37,37,11,0,1,8,3,2,1,1,0,2,0,0,0,0,0,-1,0,0,0,0,0,-8,-1,-8,-4,-3,1,-6,-7,-3,-4,-2,-2,-2,0.01,0,0,0,0,0,0,-1,0,0,0,0,0,0
160,510,202,Yair Weinberger, Saturday,11,9,2,67,19,214,1,1,1,2,1,6,6,1,21,21,21,20,214,32,161,57,82,21,66,102,43,59,12,12,15,0.13,37,37,49,24,0,1,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,510,290,Yair Weinberger, Saturday,11,11,4,67,14,294,1,4,4,4,1,20,19,1,10,10,10,6,294,29,244,112,181,21,157,200,115,85,7,7,8,0.09,41,41,42,15,0,21,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,513,160,Ismael Juma, Monday,9,28,8,205,10,848,0,1,1,1,1,4,4,1,123,121,123,121,848,171,578,212,250,99,285,426,210,216,9,9,10,0.17,140,140,143,123,2,4,59,2,1,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-10,-2,-8,-3,-3,0,-4,-6,-3,-3,0,0,0,0.00000000178814,-2,-2,-2,-2,0,0,-1,0,0,0,0,0,0
163,875,1245,kirktrue, Friday,17,8,1,138,3,150,1,3,3,3,1,13,10,1,6,6,6,6,150,34,79,22,44,37,37,60,22,38,12,12,13,0.47,18,18,19,10,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.00000000119209,0,0,0,0,0,0,0,0,0,0,0,0,0
164,875,1251,kirktrue, Friday,17,5,0,138,11,70,0,1,1,1,1,4,4,1,5,5,5,5,70,15,33,19,8,22,18,24,16,8,1,1,1,0.67,5,5,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,2,7,4,2,0,4,5,3,2,0,0,0,-0.18,1,1,1,1,0,0,1,0,0,0,0,0,0
165,875,1252,kirktrue, Friday,17,4,0,138,13,88,0,1,1,1,1,4,4,1,7,7,7,4,88,18,45,24,13,25,27,36,24,12,2,2,2,0.56,8,8,8,7,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,2,2,2,1,13,3,10,5,3,0,6,8,5,3,0,0,0,-0.15,2,2,2,2,0,0,1,0,0,0,0,0,1
166,875,1253,kirktrue, Friday,17,4,0,138,3,78,0,1,1,1,1,1,1,1,4,4,4,4,78,12,13,12,0,53,11,12,12,0,1,1,1,4.08,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,2,2,0,0,2,2,2,0,0,0,0,-0.74,1,1,1,1,0,0,0,0,0,0,0,0,0
167,875,1254,kirktrue, Friday,17,4,0,138,15,94,0,1,1,1,1,6,5,1,6,6,6,6,94,19,52,26,18,23,28,38,23,15,3,3,3,0.44,8,8,8,6,0,0,4,0,2,0,0,0,0,0,0,0,0,-1,-1,0,2,2,2,2,15,3,12,7,3,0,6,8,5,3,0,0,0,-0.13,2,2,2,2,0,0,1,0,0,0,0,0,0
168,514,934,Jay Kreps, Saturday,12,4,1,57,4,311,0,2,2,2,1,8,7,2,19,17,19,14,311,32,173,60,99,106,92,136,63,73,5,5,5,0.61,40,40,40,22,2,1,9,5,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-14,-4,-9,-2,-7,-1,-6,-9,-3,-6,0,0,0,0.02,-3,-3,-3,-1,0,0,0,0,0,0,0,0,0
169,664,224,Bhupesh Bansal, Tuesday,18,15,4,41,12,419,0,1,1,2,1,7,6,3,28,29,30,25,419,62,273,113,151,84,138,199,105,94,10,10,10,0.31,57,57,59,32,1,13,6,5,4,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,-2,0,-2,0,-2,0,-1,-2,0,-2,1,1,1,0.00000000238419,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
170,667,636,Alex Feinberg, Wednesday,18,4,1,65,3,55,0,1,1,1,1,2,2,1,4,5,6,5,55,8,26,13,8,21,10,17,9,8,3,3,3,0.81,8,8,8,8,1,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,667,1164,Alex Feinberg, Wednesday,18,1,0,65,212,212,0,1,1,1,1,10,9,1,9,9,9,8,212,23,121,60,65,71,64,79,50,29,3,3,3,0.59,14,14,14,9,0,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,667,1165,Alex Feinberg, Wednesday,18,1,0,65,6575,6575,1,1,1,1,1,5,5,40,923,661,927,822,6575,570,5896,1972,3006,109,2194,3613,1290,2323,18,14,18,0.02,1417,1374,1453,1073,266,93,117,71,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,667,641,Alex Feinberg, Wednesday,18,7,2,65,3562,5248,0,1,1,1,1,5,5,32,748,533,750,664,5248,464,4695,1594,2364,89,1743,2880,1043,1837,16,9,16,0.02,1129,1096,1154,860,217,75,91,58,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,-222,-435,227,86,107,-14,0,0,0,0,0,0,0,-0.000000000447035,0,0,0,0,0,0,0,0,0,0,0,0,0
174,667,650,Alex Feinberg, Wednesday,18,6,1,65,5,57,0,3,1,3,1,14,14,1,2,2,2,2,57,5,45,19,22,7,23,27,17,10,6,2,6,0.16,7,3,7,2,0,0,3,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,5,1,4,0,2,2,1,1,1,0,1,-0.01,1,0,1,0,0,0,0,0,0,0,0,0,0
175,667,1166,Alex Feinberg, Wednesday,18,1,0,65,129,129,1,2,2,2,1,15,12,1,5,5,5,5,129,21,84,44,41,24,50,62,40,22,5,5,5,0.29,13,12,13,5,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,668,1164,Alex Feinberg, Thursday,16,2,0,107,39,245,0,1,1,1,1,14,12,1,9,9,9,8,245,25,152,73,94,70,80,97,60,37,4,4,4,0.46,17,17,17,9,0,1,3,1,2,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,33,2,31,13,29,-1,16,18,10,8,1,1,1,-0.13,3,3,3,0,0,0,0,0,0,0,0,0,0
177,668,1165,Alex Feinberg, Thursday,16,2,0,107,121,6648,1,1,1,1,1,5,5,40,933,671,937,832,6648,572,5965,1987,3045,111,2222,3660,1305,2355,18,14,18,0.02,1435,1391,1471,1084,266,94,118,71,3,0,0,0,34,0,0,0,0,0,0,0,10,10,10,10,73,2,69,15,39,2,28,47,15,32,0,0,0,-0.000000000447035,18,17,18,11,0,1,1,0,0,0,0,0,0
178,668,650,Alex Feinberg, Thursday,16,7,1,107,4,59,0,3,1,3,1,15,15,1,2,2,2,2,59,5,47,19,24,7,23,27,17,10,6,2,6,0.15,7,3,7,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,-0.00999999,0,0,0,0,0,0,0,0,0,0,0,0,0
179,668,1166,Alex Feinberg, Thursday,16,2,0,107,112,221,1,3,3,3,1,19,16,1,8,8,8,6,221,35,163,78,92,23,92,117,67,50,8,8,9,0.14,27,25,28,10,0,0,7,1,4,2,0,0,1,1,1,1,0,4,4,0,3,3,3,1,92,14,79,34,51,-1,42,55,27,28,3,3,4,-0.15,14,13,15,5,0,0,5,1,1,0,0,0,1
180,669,1164,Aleksandr Feinberg, Sunday,19,3,0,69,37,280,1,2,2,2,1,18,15,1,9,9,9,8,280,32,180,84,118,69,94,113,68,45,4,4,4,0.38,19,19,19,9,0,1,3,1,2,2,0,0,0,1,1,1,0,4,3,0,0,0,0,0,35,7,28,11,24,-1,14,16,8,8,0,0,0,-0.08,2,2,2,0,0,0,0,0,0,1,0,0,0
181,669,1166,Aleksandr Feinberg, Sunday,19,3,0,69,26,245,0,3,3,3,1,19,17,1,9,9,9,7,245,37,186,86,108,22,103,133,74,59,8,8,9,0.12,32,29,33,11,0,0,7,1,4,2,0,0,1,0,0,0,0,0,1,0,1,1,1,1,24,2,23,8,16,-1,11,16,7,9,0,0,0,-0.02,5,4,5,1,0,0,0,0,0,0,0,0,0
182,671,1165,Alex Feinberg, Monday,16,3,0,110,613,6131,0,1,1,1,1,5,5,36,862,617,864,766,6131,530,5498,1833,2806,103,2048,3372,1202,2170,18,14,18,0.02,1320,1280,1354,1000,247,86,107,66,3,0,0,0,32,0,0,0,0,0,0,-4,-71,-54,-73,-66,-517,-42,-467,-154,-239,-8,-174,-288,-103,-185,0,0,0,-0.000000000447035,-115,-111,-117,-84,-19,-8,-11,-5,0,0,0,0,-2
183,671,1166,Alex Feinberg, Monday,16,4,0,110,22,265,0,3,3,3,1,19,16,1,10,10,10,8,265,39,203,91,119,23,108,140,77,63,8,8,9,0.11,36,32,37,17,0,0,7,1,4,2,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,20,2,17,5,11,1,5,7,3,4,0,0,0,-0.01,4,3,4,6,0,0,0,0,0,0,0,0,0
184,518,179,Bhupesh Bansal, Monday,19,8,2,69,13,107,0,3,3,3,2,18,17,1,3,3,3,2,107,14,71,30,38,22,42,53,26,27,7,7,7,0.31,10,10,10,6,0,1,5,1,4,1,0,0,0,-1,-1,-1,0,-3,-3,0,0,0,0,0,-7,3,-10,0,-9,0,-5,-7,0,-7,-2,-2,-2,0.04,-2,-2,-2,-2,0,0,0,0,-1,1,0,0,0
185,518,188,Bhupesh Bansal, Monday,19,31,9,69,36,375,1,3,3,3,1,21,18,1,12,12,12,7,375,40,288,110,173,47,154,202,102,100,11,11,11,0.16,41,41,41,12,0,1,8,3,4,1,1,0,2,0,0,0,0,1,1,0,1,1,1,1,36,5,31,9,20,0,12,17,8,9,0,0,0,-0.02,4,4,4,1,0,0,0,0,2,0,0,0,0
186,519,179,Bhupesh Bansal, Monday,20,9,2,40,1,108,0,3,3,3,2,19,17,1,3,3,3,2,108,14,72,30,39,22,43,54,26,28,7,7,7,0.31,10,10,10,6,0,1,5,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.00000000238419,0,0,0,0,0,0,0,0,0,0,0,0,0
187,519,188,Bhupesh Bansal, Monday,20,32,9,40,10,383,1,3,3,3,1,21,19,1,12,12,12,7,383,40,296,112,180,47,157,206,103,103,11,11,11,0.16,43,43,43,12,0,1,8,3,5,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8,0,8,2,7,0,3,4,1,3,0,0,0,-0.00000000357628,2,2,2,0,0,0,0,0,1,0,0,0,0
188,520,179,Bhupesh Bansal, Monday,20,10,3,65,3,109,1,3,3,3,2,19,17,1,3,3,3,2,109,14,71,30,38,24,42,53,26,27,7,7,7,0.34,10,10,10,6,0,1,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,2,-1,-1,0,-1,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,1,0,0
189,672,1165,Alex Feinberg, Monday,21,4,0,139,649,5902,1,1,1,1,1,5,5,34,830,600,832,740,5902,504,5295,1753,2718,103,1989,3269,1160,2109,18,14,18,0.02,1279,1238,1311,966,232,84,107,62,3,0,0,0,30,0,0,0,0,0,0,-2,-32,-17,-32,-26,-229,-26,-203,-80,-88,0,-59,-103,-42,-61,0,0,0,-0.000000000447035,-41,-42,-43,-34,-15,-2,0,-4,0,0,0,0,-2
190,672,1166,Alex Feinberg, Monday,21,5,0,139,140,375,1,3,3,3,1,21,19,1,14,14,14,11,375,51,304,135,182,20,157,205,107,98,8,8,9,0.07,52,47,54,22,0,0,8,2,4,2,0,0,1,0,0,0,0,2,3,0,4,4,4,3,110,12,101,44,63,-3,49,65,30,35,0,0,0,-0.04,16,15,17,5,0,0,1,1,0,0,0,0,0
191,521,179,Bhupesh Bansal, Tuesday,10,11,3,40,4,109,0,3,3,3,2,19,17,1,3,3,3,2,109,14,72,30,39,23,43,54,26,28,7,7,7,0.32,10,10,10,6,0,1,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,0,1,0,0,0,-0.02,0,0,0,0,0,0,0,0,0,0,-1,0,0
192,521,188,Bhupesh Bansal, Tuesday,10,33,9,40,32,391,0,3,3,3,1,20,17,1,13,13,13,8,391,44,301,116,183,46,158,207,105,102,11,11,11,0.15,43,43,43,13,0,1,8,3,5,1,1,0,2,0,0,0,0,-1,-2,0,1,1,1,1,8,4,5,4,3,-1,1,1,2,-1,0,0,0,-0.00999999,0,0,0,1,0,0,0,0,0,0,0,0,0
193,521,202,Bhupesh Bansal, Tuesday,10,10,2,40,16,214,0,1,1,2,1,6,6,1,21,21,21,20,214,32,161,57,82,21,66,102,43,59,12,12,15,0.13,37,37,49,24,0,1,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000000476837,0,0,0,0,0,0,0,0,0,0,0,0,0
194,521,290,Bhupesh Bansal, Tuesday,10,12,4,40,4,294,0,4,4,4,1,20,19,1,10,10,10,6,294,29,244,112,181,21,157,200,115,85,7,7,8,0.09,41,41,42,15,0,21,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000357628,0,0,0,0,0,0,0,0,0,0,0,0,0
195,522,290,Bhupesh Bansal, Tuesday,10,13,4,79,6,294,0,4,4,4,1,20,19,1,10,10,10,6,294,29,244,112,181,21,157,200,115,85,7,7,8,0.09,41,41,42,15,0,21,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000357628,0,0,0,0,0,0,0,0,0,0,0,0,0
196,524,160,Bhupesh Bansal, Tuesday,15,29,9,74,50,866,0,1,1,1,1,4,4,1,127,125,127,125,866,177,596,218,258,93,293,438,216,222,9,9,10,0.16,144,144,147,127,2,4,61,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,18,6,18,6,8,-6,8,12,6,6,0,0,0,-0.01,4,4,4,4,0,0,2,0,0,0,0,0,0
